step,train_loss,valid_loss,type_loss,beat_loss,position_loss,pitch_loss,duration_loss,instrument_loss
1000,14.123978900909425,14.186441657077744,0.004547116702860333,0.495422789141793,0.21408804914707524,0.5920079370260555,0.3920484478888442,0.42727080426843045,0.05653084749244599,0.01651284955862469,0.03244075647111275,0.1335371773477253,
2000,19.73145637512207,18.23112475254621,0.007838924520538939,0.8087345510523316,0.2616713590830921,0.6078517859675495,0.4281637682857741,0.46984156202351746,0.09017413032858337,0.028550330079488387,0.1508365144648875,0.1844902448999296,
3000,18.005308055877684,17.962245443427705,0.0026397021471276623,0.79968512311558,0.25750840826338506,0.6195440312939019,0.4241294185637161,0.4677484863466159,0.08706118830864332,0.022272686194504794,0.14432122086386281,0.16879729291357368,
4000,17.59850788116455,18.106913049857454,0.0020807078875017516,0.806155229311382,0.268789588455185,0.6175065164072105,0.430161097847608,0.4732007987470741,0.07794470466663479,0.020812472611774567,0.15355577219925712,0.16761197745404238,
5000,18.089763259887697,17.820581067605797,0.001446009390946641,0.8084377894205242,0.2641230947072129,0.6097339168487792,0.4292134447085113,0.47240708635781076,0.06266258220382499,0.008200715278655013,0.1448232797116714,0.1690481372405175,
6000,18.07757453918457,17.71201473403262,0.0013253259194883733,0.7981736636256792,0.25712838927271514,0.6088763182540022,0.44577250672209945,0.4602199060666767,0.05550449491437688,0.008942367069319307,0.14624217825423516,0.16981727739729255,
7000,17.580137062072755,17.711708798351516,0.0012606646869316757,0.7855511772363468,0.26505626573822255,0.6075352632983589,0.4321443330085927,0.4604526595132126,0.061063796124120516,0.00995685688095046,0.14367868085385635,0.18525176144057853,
8000,17.89454641342163,17.586783975244042,0.001258668320928793,0.7816115212472153,0.25858764866908707,0.616137859039256,0.42962655397367033,0.4641768100410502,0.05802229267098554,0.010574353787093206,0.13984776847311858,0.17128718591939565,
9000,17.495476722717285,17.2476572933425,0.0012762448169132707,0.7879937103545048,0.2544048654526512,0.6041986117483293,0.42705315414811196,0.4665700403026059,0.05341496114380371,0.014444206366352588,0.09172130954930507,0.17353243819112638,
10000,17.84669361114502,17.194513241133368,0.001252168822281587,0.7731783825404457,0.25776509823868793,0.6247041651293893,0.42620117548769054,0.4631646747291484,0.05684495574063751,0.015230720593120315,0.08348210219783612,0.16392876091073075,
11000,17.168917655944824,17.104579959732604,0.0012506974767027782,0.76376231131484,0.25159350742065256,0.6185859346769721,0.4233001827560415,0.4505157760414944,0.06294500507453919,0.02710922930951157,0.07924331399113692,0.1724573715155818,
12000,16.940633964538574,16.969335187478844,0.0012876128228715216,0.7640156970714351,0.2649490935394014,0.6006195959975204,0.42422775380006666,0.4640662227652146,0.05303524975797253,0.015083868309155424,0.07421971262886547,0.1667177148786674,
13000,17.33992223739624,17.36901195115777,0.001277734105602639,0.800663615919521,0.2506477347170689,0.6035306645262922,0.4179857229173263,0.4706858627666357,0.06233494829233108,0.01365487766483054,0.1127520977045752,0.16130205735584022,
14000,17.264725494384766,17.461616649095756,0.0012964623779859914,0.7971038992503091,0.25260451534988076,0.6128463881265911,0.4224550918753879,0.4543118533860165,0.0610062708214895,0.012050824270770448,0.13879489679023088,0.1577991932670117,
15000,17.98875789642334,17.666865356414917,0.0018122606613310882,0.8015034010369148,0.25304486536251436,0.6090983457932593,0.4224933399305559,0.46747930385518677,0.07346802497972768,0.021749661229847676,0.12935827564631167,0.16447007406755274,
16000,17.54179639816284,17.200576672041084,0.001315104262470447,0.7878965897705767,0.24970504336781393,0.6127602306811775,0.42229360840710034,0.44924305302213385,0.06399265097412138,0.018855579291404797,0.10556577848564898,0.1551351399219052,
17000,17.792099285125733,17.208483122259498,0.0013286805189750188,0.7939530843757538,0.25105676525934123,0.614652533455199,0.41810899252593914,0.4507975315509406,0.06902402395365208,0.011720261351016175,0.09740517263710104,0.16003345889082626,
18000,16.85392599105835,16.916281962299728,0.0013212326587552568,0.785041033509243,0.24651129561591434,0.6110175463307901,0.42249150334759694,0.4435507351183796,0.06567814490778909,0.011516096983179153,0.06933911974884441,0.16291361932418894,
19000,17.02806739807129,16.858858944410347,0.0013614848817625686,0.7807592691811591,0.25099040997297484,0.6078929334364406,0.41879773670300385,0.4452470191921371,0.05801395991270444,0.009273094201156224,0.08570787975512653,0.1517660089064721,
20000,16.928905487060547,16.705739674815145,0.0012685342909518388,0.7601656468899285,0.24851675072355892,0.6114710563049215,0.413383021376839,0.44239634829530045,0.0525722059645105,0.01225428030161981,0.08954249440159297,0.1527196040666436,
21000,15.593716049194336,16.426105149713646,0.0012736992593879403,0.7483013179672666,0.2421661396900496,0.599820047419068,0.41170736977145334,0.43812748105085864,0.05089453187032762,0.010876317587674931,0.08539572182008787,0.14912157227714382,
22000,16.518706798553467,16.2810702798851,0.0012620631967155463,0.7460407677241372,0.2403832732602103,0.5969565462464513,0.4088723033389564,0.44078569155765246,0.048609583115435215,0.011303130163753016,0.06906494478958536,0.1502334100910392,
